qid,run,docid,relevance,query_raw,doc_title,doc_url
query-7,Q0,diy+wikihow-offline+d83a94cf70c4b2fb9b68ccb736ffa039,2,how to make homemade toothpaste,How to Clean Your Teeth Naturally,https://www.wikihow.com/Clean-Your-Teeth-Naturally
query-7,Q0,diy+wikihow-offline+d8d609962aad98c2b89a6361164fc4e7,0,how to make homemade toothpaste,How to Get the Most from a Tube of Toothpaste,https://www.wikihow.com/Get-the-Most-from-a-Tube-of-Toothpaste
query-7,Q0,diy+wikihow-offline+def30ae7be8d5d25605bf57cba75fbea,0,how to make homemade toothpaste,How to Brush Your Teeth if You're Blind or Visually Impaired,https://www.wikihow.com/Brush-Your-Teeth-if-You%27re-Blind-or-Visually-Impaired
query-7,Q0,diy+wikihow-offline+e00b2292c86ebad4c3396a2264c137ef,0,how to make homemade toothpaste,How to Clean a Ferret's Teeth,https://www.wikihow.com/Clean-a-Ferret%27s-Teeth
query-7,Q0,diy+wikihow-offline+e4c282b026e66845afa4e52b17bfbd9f,0,how to make homemade toothpaste,How to Remove Permanent Marker from Tile,https://www.wikihow.com/Remove-Permanent-Marker-from-Tile
query-7,Q0,diy+wikihow-offline+f3daee4a69838c39f4d089a92cd4c9c6,0,how to make homemade toothpaste,How to Apply for the Home Affordable Modification Program (HAMP),https://www.wikihow.com/Apply-for-the-Home-Affordable-Modification-Program-(HAMP)
query-7,Q0,diy+wikihow-offline+f8481c5db6928baf87047fef4da16d59,0,how to make homemade toothpaste,How to Clean Your Car With Home Ingredients,https://www.wikihow.com/Clean-Your-Car-With-Home-Ingredients
query-70,Q0,diy+wikihow-offline+0e80ee1deefcac731a4cef9979c5c061,2,how to build a dog house,How to Build a Dog Run,https://www.wikihow.com/Build-a-Dog-Run
query-70,Q0,diy+wikihow-offline+14b1d53e3de58a3f3da0816475520079,0,how to build a dog house,How to Build a Dog Agility Course,https://www.wikihow.com/Build-a-Dog-Agility-Course
query-70,Q0,diy+wikihow-offline+15197f10d3f07733b9fba1cb775cd33a,1,how to build a dog house,How to Build a Dog Box,https://www.wikihow.com/Build-a-Dog-Box
query-70,Q0,diy+wikihow-offline+22f425d7062adbd128ff451ea1c3266c,0,how to build a dog house,How to Save a Dog Whose Owner Is Relocating,https://www.wikihow.com/Save-a-Dog-Whose-Owner-Is-Relocating
query-70,Q0,diy+wikihow-offline+2994cf24f559249d3d255a727208137b,0,how to build a dog house,How to Hang Out with Your Dog,https://www.wikihow.com/Hang-Out-with-Your-Dog
query-70,Q0,diy+wikihow-offline+2fa07d3eddc4898d061a67edf5d70aec,0,how to build a dog house,How to Clean a Terrier's Ears,https://www.wikihow.com/Clean-a-Terrier%27s-Ears
query-70,Q0,diy+wikihow-offline+3167b10a3f6fb2f2f9ca3389497468cd,0,how to build a dog house,How to Build a PVC Hoophouse,https://www.wikihow.com/Build-a-PVC-Hoophouse
query-70,Q0,diy+wikihow-offline+32812454d109cd07b8a2a2fca85c6172,0,how to build a dog house,How to Keep a Dog in an Apartment,https://www.wikihow.pet/Keep-a-Dog-in-an-Apartment
query-70,Q0,diy+wikihow-offline+3418854dcc74b53611ae9d1453637e24,0,how to build a dog house,How to Build a Dog Agility Jump,https://www.wikihow.com/Build-a-Dog-Agility-Jump
query-70,Q0,diy+wikihow-offline+38cb579718b42d292a820b313ec65c97,2,how to build a dog house,How to Build a Simple Dog House,https://www.wikihow.com/Build-a-Simple-Dog-House
query-70,Q0,diy+wikihow-offline+42f66ecdc92b3287f5f5c1cae40de2fd,0,how to build a dog house,How to Bond with a Shy Dog,https://www.wikihow.com/Bond-with-a-Shy-Dog
query-70,Q0,diy+wikihow-offline+4905a8cd354c973a8da6e94be801c4a4,0,how to build a dog house,How to Make a Homemade Devil Dog (Drake's Cake Bar),https://www.wikihow.com/Make-a-Homemade-Devil-Dog-(Drake%27s-Cake-Bar)
query-70,Q0,diy+wikihow-offline+51d49304133a3bf9dd790c64bef39034,0,how to build a dog house,How to Build a Log Hogan Style Shelter,https://www.wikihow.com/Build-a-Log-Hogan-Style-Shelter
query-70,Q0,diy+wikihow-offline+53f1198b80a197548bff803189e47de6,0,how to build a dog house,How to Make an Origami Dog,https://www.wikihow.com/Make-an-Origami-Dog
query-70,Q0,diy+wikihow-offline+5827c19e3e0a9091d72b0107e3be04fe,0,how to build a dog house,How to Treat Your Dog Like a Princess,https://www.wikihow.com/Treat-Your-Dog-Like-a-Princess
query-70,Q0,diy+wikihow-offline+611a4d700d1025df3bd80ce2e511a357,0,how to build a dog house,How to Care for a Thai Bangkaew,https://www.wikihow.com/Care-for-a-Thai-Bangkaew
query-70,Q0,diy+wikihow-offline+6cdd7cd013bfe538a3ed094f81057591,0,how to build a dog house,How to Make a Puppy Happy,https://www.wikihow.com/Make-a-Puppy-Happy
query-70,Q0,diy+wikihow-offline+6e982d69b3d214a41614b60a02736dbf,2,how to build a dog house,How to Build a Dog House,https://www.wikihow.com/Build-a-Dog-House
query-70,Q0,diy+wikihow-offline+70ea0db521b5249caf99f10f73fbe520,1,how to build a dog house,How to Build an Indoor Dog Kennel,https://www.wikihow.com/Build-an-Indoor-Dog-Kennel
query-70,Q0,diy+wikihow-offline+767243303a3907641011cd74b9f6e40f,0,how to build a dog house,How to Photograph Dogs,https://www.wikihow.com/Photograph-Dogs
query-70,Q0,diy+wikihow-offline+7c3f441d1bf94bc2e26ac1ebe80d671e,0,how to build a dog house,How to Build an Adjustable Dog Agility Seesaw,https://www.wikihow.com/Build-an-Adjustable-Dog-Agility-Seesaw
query-70,Q0,diy+wikihow-offline+864de4c6d4926595e45846f63c7e9de5,0,how to build a dog house,How to Build a Dog's Muscles,https://www.wikihow.com/Build-a-Dog%27s-Muscles
query-70,Q0,diy+wikihow-offline+869712b01a3baff4544f436776ff7571,2,how to build a dog house,How to Build an Insulated or Heated Doghouse,https://www.wikihow.com/Build-an-Insulated-or-Heated-Doghouse
query-70,Q0,diy+wikihow-offline+88e36f552d518688cf6ad06455b389f8,0,how to build a dog house,How to Train a Scared Dog to Go Down the Stairs,https://www.wikihow.com/Train-a-Scared-Dog-to-Go-Down-the-Stairs
query-70,Q0,diy+wikihow-offline+89f88dc7afe3df4fe544974de1ea5cee,1,how to build a dog house,How to Build an Inexpensive Dog Kennel,https://www.wikihow.com/Build-an-Inexpensive-Dog-Kennel
query-70,Q0,diy+wikihow-offline+99b8dee1383ad8107b725279d857aa94,0,how to build a dog house,How to Dog Proof Your House,https://www.wikihow.com/Dog-Proof-Your-House
query-70,Q0,diy+wikihow-offline+9a330e7a09bd839ad890919b86bffedd,1,how to build a dog house,How to Build a Dog Park,https://www.wikihow.com/Build-a-Dog-Park
query-70,Q0,diy+wikihow-offline+9bbc96dd607f8c129d0c5cf093c0cce2,0,how to build a dog house,How to Build Dog Stairs,https://www.wikihow.com/Build-Dog-Stairs
query-70,Q0,diy+wikihow-offline+9d005546d4be9537df7b2790882514d8,0,how to build a dog house,How to Build a Dog Barrier for Your Vehicle,https://www.wikihow.com/Build-a-Dog-Barrier-for-Your-Vehicle
query-70,Q0,diy+wikihow-offline+9d0701286be2e2f06536409570773e15,0,how to build a dog house,How to Treat a New Dog,https://www.wikihow.com/Treat-a-New-Dog
query-70,Q0,diy+wikihow-offline+b752898afd57e4416608d27da9b5315a,0,how to build a dog house,How to House Train Your Dog,https://www.wikihow.com/House-Train-Your-Dog
query-70,Q0,diy+wikihow-offline+c1e7480e11a228762496c189d801c401,0,how to build a dog house,How to Build a Dog Bed for Small Dogs,https://www.wikihow.com/Build-a-Dog-Bed-for-Small-Dogs
query-70,Q0,diy+wikihow-offline+c24bad01fe5481486043677fe3ea3ab2,0,how to build a dog house,How to Care for a Pregnant Chihuahua,https://www.wikihow.com/Care-for-a-Pregnant-Chihuahua
query-70,Q0,diy+wikihow-offline+c67aa159aa05bfa3938abbd27ad7d76d,0,how to build a dog house,How to Make a Fun Toy for Your Small Dog,https://www.wikihow.com/Make-a-Fun-Toy-for-Your-Small-Dog
query-70,Q0,diy+wikihow-offline+cc97f50b073bfa921c2f1dc13de9da84,0,how to build a dog house,How to Say I Love You in Dutch,https://www.wikihow.com/Say-I-Love-You-in-Dutch
query-70,Q0,diy+wikihow-offline+db8412347c22856d18f49d3fcdde422a,0,how to build a dog house,"How to Say ""I Love You"" in American Sign Language",https://www.wikihow.com/Say-%22I-Love-You%22-in-American-Sign-Language
query-70,Q0,diy+wikihow-offline+dde0d174ba700f14e212354003915ea0,0,how to build a dog house,How to Install a Pet Door or Dog Door,https://www.wikihow.com/Install-a-Pet-Door-or-Dog-Door
query-70,Q0,diy+wikihow-offline+de70e6c82ed3cc3351c69533f5d1858a,0,how to build a dog house,How to Promote Safe Whelping for Older Dogs,https://www.wikihow.com/Promote-Safe-Whelping-for-Older-Dogs
query-70,Q0,diy+wikihow-offline+e6eeede2064e91ff7fd538d5efa66386,0,how to build a dog house,How to Increase Appetite in Dogs,https://www.wikihow.com/Increase-Appetite-in-Dogs
query-70,Q0,diy+wikihow-offline+e71bd3d2685b566a0bc314ad54aee261,0,how to build a dog house,How to Build a Relationship With a Dog,https://www.wikihow.com/Build-a-Relationship-With-a-Dog
query-70,Q0,diy+wikihow-offline+ea54a9c0b19176c8c642d742ac26e229,0,how to build a dog house,How to Make a LEGO Dog,https://www.wikihow.com/Make-a-LEGO-Dog
query-70,Q0,diy+wikihow-offline+ec3e143b6ef37372fb60ab6da8cfea09,2,how to build a dog house,How to Build a Dog Crate,https://www.wikihow.com/Build-a-Dog-Crate
query-70,Q0,diy+wikihow-offline+f2b1cd4c4814a0c74ebce3c3654f8d3c,0,how to build a dog house,How to Adopt a German Shepherd,https://www.wikihow.com/Adopt-a-German-Shepherd
query-71,Q0,diy+wikihow-offline+0d70e75fca91e6041a1256dee44e61b7,1,help me clean the oven,How to Remove the Smell of Oven Cleaner,https://www.wikihow.com/Remove-the-Smell-of-Oven-Cleaner
query-71,Q0,diy+wikihow-offline+0f844992a1ac215ad86188cbdccd6dc8,0,help me clean the oven,How to Clean a Dutch Oven,https://www.wikihow.com/Clean-a-Dutch-Oven
query-71,Q0,diy+wikihow-offline+1fd5e1848e7f3050a7b24d96a9f56f6c,2,help me clean the oven,How to Deodorize an Oven,https://www.wikihow.com/Deodorize-an-Oven
query-71,Q0,diy+wikihow-offline+295452724be166835552e918524a6240,1,help me clean the oven,How to Clean Your Oven Without Odor,https://www.wikihow.com/Clean-Your-Oven-Without-Odor
query-71,Q0,diy+wikihow-offline+3b5adc4423dbf586931c6c524655390f,0,help me clean the oven,How to Proof Bread,https://www.wikihow.com/Proof-Bread
query-71,Q0,diy+wikihow-offline+40d21c847ed062778a98c40145c4a6c8,1,help me clean the oven,How to Clean a Toaster Oven,https://www.wikihow.com/Clean-a-Toaster-Oven
query-71,Q0,diy+wikihow-offline+47378809ca11d51bdd99138a825e14aa,2,help me clean the oven,How to Clean an Electric Oven,https://www.wikihow.com/Clean-an-Electric-Oven
query-71,Q0,diy+wikihow-offline+6e02d2848149421b50577cda28a04497,1,help me clean the oven,How to Make Natural Oven Cleaner,https://www.wikihow.com/Make-Natural-Oven-Cleaner
query-71,Q0,diy+wikihow-offline+729e491659bd695491a77eb05b373541,2,help me clean the oven,How to Clean an Oven with Vinegar,https://www.wikihow.com/Clean-an-Oven-with-Vinegar
query-71,Q0,diy+wikihow-offline+80758962b6eacc89f5d59b0e82a6a96a,1,help me clean the oven,How to Clean Melted Plastic Out of an Oven,https://www.wikihow.com/Clean-Melted-Plastic-Out-of-an-Oven
query-71,Q0,diy+wikihow-offline+848c08de7e7ff0781859ed08b52d5f0c,1,help me clean the oven,How to Clean a Burnt Oven Bottom,https://www.wikihow.com/Clean-a-Burnt-Oven-Bottom
query-71,Q0,diy+wikihow-offline+9e5043d151d64c9b34e0bf63efb99e96,1,help me clean the oven,How to Clean an Oven Door,https://www.wikihow.com/Clean-an-Oven-Door
query-71,Q0,diy+wikihow-offline+be688a3cc562df2dbd355ee68fa1aecd,2,help me clean the oven,How to Use the Self Cleaning Cycle on an Oven,https://www.wikihow.com/Use-the-Self-Cleaning-Cycle-on-an-Oven
query-71,Q0,diy+wikihow-offline+cbe7a586cbceb57059a39dd84852f783,1,help me clean the oven,How to Clean the Bottom of an Oven,https://www.wikihow.com/Clean-the-Bottom-of-an-Oven
query-71,Q0,diy+wikihow-offline+cfb949a785ff3ce99376cb6e44e6c396,2,help me clean the oven,How to Steam Clean an Oven,https://www.wikihow.com/Steam-Clean-an-Oven
query-71,Q0,diy+wikihow-offline+d3a372caad14ac60ec1f13593ce76566,1,help me clean the oven,How to Clean an Oven Without Chemicals,https://www.wikihow.com/Clean-an-Oven-Without-Chemicals
query-71,Q0,diy+wikihow-offline+d783b3eac0098a2408a93b4dd8d4b6f3,2,help me clean the oven,How to Clean an Easy Bake Oven,https://www.wikihow.com/Clean-an-Easy-Bake-Oven
query-71,Q0,diy+wikihow-offline+db3385089093e9a096dbaad4db2f3bae,1,help me clean the oven,How to Clean the Insides of a Double Pane Window in Your Oven Door,https://www.wikihow.com/Clean-the-Insides-of-a-Double-Pane-Window-in-Your-Oven-Door
query-71,Q0,diy+wikihow-offline+dd0afd8bd432feece19033418fd3e1be,0,help me clean the oven,How to Dry Basil in the Oven,https://www.wikihow.com/Dry-Basil-in-the-Oven
query-71,Q0,diy+wikihow-offline+df836ccdb3a6bde3c200df6adcf0bf5f,0,help me clean the oven,How to Make Homemade Oxyclean,https://www.wikihow.com/Make-Homemade-Oxyclean
query-71,Q0,diy+wikihow-offline+e81dabcce6033b0e804095fcd5797f14,2,help me clean the oven,How to Clean a Non‐Self‐Cleaning Oven,https://www.wikihow.com/Clean-a-Non%E2%80%90Self%E2%80%90Cleaning-Oven
query-71,Q0,diy+wikihow-offline+f6690c7642b69896bceb2cc6aa1e58d9,0,help me clean the oven,How to Keep Your Kitchen Clean and Safe,https://www.wikihow.com/Keep-Your-Kitchen-Clean-and-Safe
query-71,Q0,diy+wikihow-offline+f836c66ea034b557898d2308538ecf4b,0,help me clean the oven,How to Clean a Kitchen,https://www.wikihow.com/Clean-a-Kitchen
query-71,Q0,diy+wikihow-offline+f9d80e7e96f2ff35631d1de29680d513,0,help me clean the oven,How to Clean a Home in Under an Hour,https://www.wikihow.com/Clean-a-Home-in-Under-an-Hour
query-71,Q0,diy+wikihow-offline+fa4463991a558472a716002773394449,0,help me clean the oven,How to Clean Kitchen Appliances,https://www.wikihow.com/Clean-Kitchen-Appliances
query-71,Q0,diy+wikihow-offline+fb001285d9b983d3a989f53026ed4bf1,2,help me clean the oven,How to Clean an Oven with Baking Soda,https://www.wikihow.com/Clean-an-Oven-with-Baking-Soda
query-71,Q0,diy+wikihow-offline+fcedbb17cf3d21440f25089b9a51e55d,2,help me clean the oven,How to Clean a Convection Oven,https://www.wikihow.com/Clean-a-Convection-Oven
query-72,Q0,diy+wikihow-offline+001a82145ad42fcb3b615c498cfe6f22,0,how to clean the windows,How to Remove Paint from Windows,https://www.wikihow.com/Remove-Paint-from-Windows
query-72,Q0,diy+wikihow-offline+03fd9e0979c30f4ff1b2138a9f7f1f2b,0,how to clean the windows,How to Clean Glass,https://www.wikihow.com/Clean-Glass
query-72,Q0,diy+wikihow-offline+05f302b27fd0983dfd9969ec0da45390,0,how to clean the windows,How to Tint Car Windows,https://www.wikihow.com/Tint-Car-Windows
query-72,Q0,diy+wikihow-offline+1dc5f1f46a99bc2e81b1883b170b109a,0,how to clean the windows,How to Clean Picture Glass,https://www.wikihow.com/Clean-Picture-Glass
query-72,Q0,diy+wikihow-offline+2082bd894689ad26776d32fe9a375c8b,1,how to clean the windows,How to Clean Windows Without Streaks,https://www.wikihow.com/Clean-Windows-Without-Streaks
query-72,Q0,diy+wikihow-offline+25e442bcd8e5b76cf67b81b5c4ab9119,1,how to clean the windows,How to Remove Paint from Glass,https://www.wikihow.com/Remove-Paint-from-Glass
query-72,Q0,diy+wikihow-offline+3edb8703f6373e0b7698ac2e357919fb,2,how to clean the windows,How to Clean Vinyl Windows,https://www.wikihow.com/Clean-Vinyl-Windows
query-72,Q0,diy+wikihow-offline+4d2ff11271ff13692183ca35641f8973,0,how to clean the windows,How to Clean Window Blinds Quickly,https://www.wikihow.com/Clean-Window-Blinds-Quickly
query-72,Q0,diy+wikihow-offline+6d11be03a801a7648ed6198d4a1665b4,1,how to clean the windows,How to Clean Tinted Car Windows,https://www.wikihow.com/Clean-Tinted-Car-Windows
query-72,Q0,diy+wikihow-offline+757b3cc2ddf664eea03f55fd047721ec,2,how to clean the windows,How to Wash Outside Windows,https://www.wikihow.com/Wash-Outside-Windows
query-72,Q0,diy+wikihow-offline+7f255ccbaa89341bedce8bc4a329a9db,2,how to clean the windows,How to Clean Acrylic Windows,https://www.wikihow.com/Clean-Acrylic-Windows
query-72,Q0,diy+wikihow-offline+8e861e358e87c2daa5f45ae261d86c9a,1,how to clean the windows,How to Wash High Windows,https://www.wikihow.com/Wash-High-Windows
query-72,Q0,diy+wikihow-offline+90ac701c73375efc375aa77419d2aeca,1,how to clean the windows,How to Clean Car Windows,https://www.wikihow.com/Clean-Car-Windows
query-72,Q0,diy+wikihow-offline+9709e5ac99b028c72288f3cc0b2f721a,2,how to clean the windows,How to Clean Windows Professionally,https://www.wikihow.com/Clean-Windows-Professionally
query-72,Q0,diy+wikihow-offline+a1f89f25ad87e6e04822b6531e071dc3,2,how to clean the windows,How to Clean Windows Without Chemicals,https://www.wikihow.com/Clean-Windows-Without-Chemicals
query-72,Q0,diy+wikihow-offline+a264de6769f305c31cf8e8a20430ce1c,0,how to clean the windows,How to Clean a Window Air Conditioner,https://www.wikihow.com/Clean-a-Window-Air-Conditioner
query-72,Q0,diy+wikihow-offline+a82e180a81ec9f4ed243abd8bfd9cf04,1,how to clean the windows,How to Clean Window Tracks,https://www.wikihow.com/Clean-Window-Tracks
query-72,Q0,diy+wikihow-offline+abeb92e44c5710d3cc73215eccfc379c,0,how to clean the windows,How to Take Water Marks Off Vehicles,https://www.wikihow.com/Take-Water-Marks-Off-Vehicles
query-72,Q0,diy+wikihow-offline+c023fc18f45368731cb9c90d38147921,1,how to clean the windows,How to Clean Outside Windows from Inside,https://www.wikihow.com/Clean-Outside-Windows-from-Inside
query-72,Q0,diy+wikihow-offline+c2d842b689b87e75126e61e100890498,0,how to clean the windows,How to Create an Essential Oil Cleaning Kit,https://www.wikihow.com/Create-an-Essential-Oil-Cleaning-Kit
query-72,Q0,diy+wikihow-offline+c7f2a41aad4bd365cb1c5e0f31d3831f,2,how to clean the windows,How to Clean Windows With the Best Homemade Window Cleaner,https://www.wikihow.com/Clean-Windows-With-the-Best-Homemade-Window-Cleaner
query-72,Q0,diy+wikihow-offline+cd82e10d20281430b0015042dfe5a887,0,how to clean the windows,How to Look Clean,https://www.wikihow.com/Look-Clean
query-72,Q0,diy+wikihow-offline+cdb4b29f93136753f05dd902a7f7254d,0,how to clean the windows,How to Clean Aluminum Window Frames,https://www.wikihow.com/Clean-Aluminum-Window-Frames
query-72,Q0,diy+wikihow-offline+cef7d9e7cadab8fd7a4076e3d0d38ce7,0,how to clean the windows,How to Make a Bathroom Cleaner,https://www.wikihow.com/Make-a-Bathroom-Cleaner
query-72,Q0,diy+wikihow-offline+cf7426f08b9dc0d43c59ce8dd05a24c1,0,how to clean the windows,How to Clean Your Room Quickly and Efficiently,https://www.wikihow.com/Clean-Your-Room-Quickly-and-Efficiently
query-72,Q0,diy+wikihow-offline+d5dca6db7b5ec4af9896ab591b5bf87a,1,how to clean the windows,How to Use a Norwex Window Cloth,https://www.wikihow.com/Use-a-Norwex-Window-Cloth
query-72,Q0,diy+wikihow-offline+db3385089093e9a096dbaad4db2f3bae,0,how to clean the windows,How to Clean the Insides of a Double Pane Window in Your Oven Door,https://www.wikihow.com/Clean-the-Insides-of-a-Double-Pane-Window-in-Your-Oven-Door
query-72,Q0,diy+wikihow-offline+e5ade1e5cbb66229a153fe5cd6173f23,2,how to clean the windows,How to Clean Window Screens,https://www.wikihow.com/Clean-Window-Screens
query-72,Q0,diy+wikihow-offline+f8481c5db6928baf87047fef4da16d59,0,how to clean the windows,How to Clean Your Car With Home Ingredients,https://www.wikihow.com/Clean-Your-Car-With-Home-Ingredients
query-72,Q0,diy+wikihow-offline+ffbee381a20197a28d33de6133de0609,0,how to clean the windows,How to Detail a Car with a Steam Cleaner,https://www.wikihow.com/Detail-a-Car-with-a-Steam-Cleaner
