qid,run,docid,relevance,query_raw,doc_title,doc_url
query-62,Q0,cooking+recipe1m+b78b08fc4fa8a924d52c8892fd9cf8f1,0,vegetarian stuffed mushrooms,Vegetarian Mushroom Shepherd's Pie - With Vegan Version,http://www.food.com/recipe/vegetarian-mushroom-shepherds-pie-with-vegan-version-469587
query-62,Q0,cooking+recipe1m+bb1c3c8e1659e1b15ef2aebb4c2c56d9,2,vegetarian stuffed mushrooms,Stuffed Portabella Mushrooms (Raw Vegan),http://www.food.com/recipe/stuffed-portabella-mushrooms-raw-427719
query-62,Q0,cooking+recipe1m+bd912fc61b29b5fe723b4f9fa6bd7797,0,vegetarian stuffed mushrooms,"Barley, Shitake And Spinach Pilaf Recipe",http://cookeatshare.com/recipes/barley-shitake-and-spinach-pilaf-79064
query-62,Q0,cooking+recipe1m+bdcf4bd146fe9970b0f1c8e2cfe23325,2,vegetarian stuffed mushrooms,Stuffed Mushrooms,http://www.food.com/recipe/stuffed-mushrooms-144089
query-62,Q0,cooking+recipe1m+c5e8f95c943507705d7bc231da6c71f4,2,vegetarian stuffed mushrooms,Stuffed Mushrooms - Vegan Friendly,http://www.food.com/recipe/stuffed-mushrooms-vegan-friendly-342731
query-62,Q0,cooking+recipe1m+ce7827df78679845fafc5ee015dd0b35,1,vegetarian stuffed mushrooms,Stuffed Mushrooms,http://www.food.com/recipe/stuffed-mushrooms-92652
query-62,Q0,cooking+recipe1m+cfa3c97f222b8bf6de9ce1a9c22c0752,0,vegetarian stuffed mushrooms,Vegetarian Pot Stickers,https://recipeland.com/recipe/v/vegetarian-pot-stickers-47757
query-62,Q0,cooking+recipe1m+d0db1724e67d12e352b38813dfe779a6,0,vegetarian stuffed mushrooms,Vegetarian Stuffing,http://allrecipes.com/recipe/vegetarian-stuffing/
query-62,Q0,cooking+recipe1m+db42ce6a90ebb88272da76e66df4e012,2,vegetarian stuffed mushrooms,Easy Vegetarian Stuffed Mushrooms,http://www.food.com/recipe/easy-vegetarian-stuffed-mushrooms-383546
query-62,Q0,cooking+recipe1m+dd0ef53e65999f27263c4297fa8272ce,0,vegetarian stuffed mushrooms,Crab Stuffed Mushrooms,http://www.foodgeeks.com/recipes/18906
query-62,Q0,cooking+recipe1m+e51d41e10a2a14dad4aec03b7ea11dbf,0,vegetarian stuffed mushrooms,Stuffed Mushrooms,https://recipeland.com/recipe/v/stuffed-mushrooms-53593
query-62,Q0,cooking+recipe1m+e5c1e091b3ac00404a1101d32609edc1,0,vegetarian stuffed mushrooms,Traditional Herb Stuffing or Dressing,http://www.food.com/recipe/traditional-herb-stuffing-or-dressing-145584
query-62,Q0,cooking+recipe1m+e9b0b71c6f1d1b80654c8ef775d6f039,0,vegetarian stuffed mushrooms,Stuffed Mushrooms,http://www.foodgeeks.com/recipes/987
query-62,Q0,cooking+recipe1m+e9f23afedceb80b4e0f6d4f92ca936e1,0,vegetarian stuffed mushrooms,Vegetarian Stuffed Tomatoes,http://www.food.com/recipe/vegetarian-stuffed-tomatoes-460429
query-62,Q0,cooking+recipe1m+ef95fe1cd1285f02fd6c58a3900a7c6b,0,vegetarian stuffed mushrooms,Seafood Stuffed Mushrooms,http://www.food.com/recipe/seafood-stuffed-mushrooms-80339
query-62,Q0,cooking+recipe1m+f094c6b1975d2c39b120ca586d7266e0,0,vegetarian stuffed mushrooms,Vegetarian Mushroom Loaf,http://www.food.com/recipe/vegetarian-mushroom-loaf-322932
query-62,Q0,cooking+recipe1m+f2eee6a2c44413b2f02592bf47d5bfd8,0,vegetarian stuffed mushrooms,Sig's Red stuffed Cabbage,https://cookpad.com/us/recipes/332247-sigs-red-stuffed-cabbage
query-62,Q0,cooking+recipe1m+f71d739bcec47891a18e49a8f2f2b7ed,2,vegetarian stuffed mushrooms,Vegetarian Stuffed Portabella Mushrooms,http://www.food.com/recipe/vegetarian-stuffed-portabella-mushrooms-294270
query-62,Q0,cooking+recipe1m+fc6d3b805e8797850ae0fc191f5c608c,0,vegetarian stuffed mushrooms,Stuffed Mushrooms,http://www.food.com/recipe/stuffed-mushrooms-393356
query-62,Q0,cooking+recipe1m+fdfe5f7ed9161b07e91bf8adc1e54e84,0,vegetarian stuffed mushrooms,Mmmmm...mushroom Gravy (Vegan),http://www.food.com/recipe/mmmmm-mushroom-gravy-vegan-401835
query-62,Q0,cooking+recipe1m+ff00186ff8a6a6a9fc751d02078bd75b,2,vegetarian stuffed mushrooms,Stuffed Mushrooms (Meatless),http://www.food.com/recipe/stuffed-mushrooms-meatless-313705
query-62,Q0,cooking+recipe1m+ff77103e738afa5bf54e367dba9705d3,2,vegetarian stuffed mushrooms,"Vegetarian Creamy Parmesan, Garlic And Cream Cheese Stuffed Mushrooms",https://cookpad.com/us/recipes/356478-vegetarian-creamy-parmesan-garlic-and-cream-cheese-stuffed-mushrooms
query-63,Q0,cooking+recipe1m+0143ff9ba2135a7beb4a2acc5f4cc4cf,0,sourdough bread sandwiches,Black Truffle of Foie Gras,http://www.foodnetwork.com/recipes/black-truffle-of-foie-gras-recipe.html
query-63,Q0,cooking+recipe1m+054f55cc1cee5043e79c196fbe2ae3d6,0,sourdough bread sandwiches,BLT With Chipotle Mayonnaise,http://www.food.com/recipe/blt-with-chipotle-mayonnaise-473889
query-63,Q0,cooking+recipe1m+0bf6eafe1812e43ba92f94aebc8a437a,0,sourdough bread sandwiches,Grilled Turkey and Swiss Panini Sandwich,http://www.food.com/recipe/grilled-turkey-and-swiss-panini-sandwich-308195
query-63,Q0,cooking+recipe1m+0cd7231e47e748c0a5f94de3f014b66d,2,sourdough bread sandwiches,Sourdough Veggie Sandwiches,http://www.food.com/recipe/sourdough-veggie-sandwiches-95484
query-63,Q0,cooking+recipe1m+15cc633a842601941f7dccd596304a31,2,sourdough bread sandwiches,Muffuletta Sandwich on Sourdough Bread,http://www.foodnetwork.com/recipes/emeril-lagasse/muffuletta-sandwich-on-sourdough-bread-recipe.html
query-63,Q0,cooking+recipe1m+1b276b2a037403b1bd9d6e3d30069528,1,sourdough bread sandwiches,Strawberry Sourdough Bread,http://www.food.com/recipe/strawberry-sourdough-bread-311600
query-63,Q0,cooking+recipe1m+1dcec839ed65b57d51604b47733bfa2d,2,sourdough bread sandwiches,"Roasted Red Pepper, Pepper Jack, and Pepperoni Sandwiches",http://www.food.com/recipe/roasted-red-pepper-pepper-jack-and-pepperoni-sandwiches-508043
query-63,Q0,cooking+recipe1m+1e52553c495ecbebe070809eb9dbb74c,1,sourdough bread sandwiches,Sourdough Bread,http://www.food.com/recipe/sourdough-bread-56076
query-63,Q0,cooking+recipe1m+1f06fd69f48e0d33b7b2335a61864be7,1,sourdough bread sandwiches,Sourdough Bread,http://www.food.com/recipe/sourdough-bread-85644
query-63,Q0,cooking+recipe1m+20be28d0eefb0bbd2158ce3fa59dfd59,2,sourdough bread sandwiches,Stuffed Sourdough Sandwiches,http://www.food.com/recipe/stuffed-sourdough-sandwiches-200315
query-63,Q0,cooking+recipe1m+2548f117adb6367bce107d67f1cc84e0,1,sourdough bread sandwiches,Classic Turkey Sandwich,http://www.kraftrecipes.com/recipes/classic-turkey-sandwich-70056.aspx
query-63,Q0,cooking+recipe1m+3203532d6acf57e3f27238adb990a98d,0,sourdough bread sandwiches,(Bread Maker) Spinach Bread,https://cookpad.com/us/recipes/146080-bread-maker-spinach-bread
query-63,Q0,cooking+recipe1m+32dcf7a9579316ea33e13d3886348783,0,sourdough bread sandwiches,One-Pot Cabbage Soup,http://www.food.com/recipe/one-pot-cabbage-soup-2534
query-63,Q0,cooking+recipe1m+343f8906ef5ff44e7d8215a00774019c,1,sourdough bread sandwiches,Sourdough Cheese Bread,http://allrecipes.com/recipe/sourdough-cheese-bread/
query-63,Q0,cooking+recipe1m+34bd4f63716d61aefb8a701295a5eb16,1,sourdough bread sandwiches,Sourdough Bread,http://tastykitchen.com/recipes/breads/sourdough-bread/
query-63,Q0,cooking+recipe1m+3d23679650a79682c5e633ff7828f794,2,sourdough bread sandwiches,Burrata and Pesto BLT,http://tastykitchen.com/recipes/main-courses/burrata-and-pesto-blt/
query-63,Q0,cooking+recipe1m+4042ae9eeeaff40ddc6ae25d27296f91,1,sourdough bread sandwiches,Sourdough Bread Recipe,http://cookeatshare.com/recipes/sourdough-bread-42326
query-63,Q0,cooking+recipe1m+41bd1df90097964722d5f7c7ccc2daeb,2,sourdough bread sandwiches,My Favorite Sandwich,http://www.food.com/recipe/my-favorite-sandwich-312782
query-63,Q0,cooking+recipe1m+44ce80d4041715be20fa4a91eb3b6569,1,sourdough bread sandwiches,Buddha's Sourdough Bread,http://www.food.com/recipe/buddhas-sourdough-bread-297588
query-63,Q0,cooking+recipe1m+45a1a34d3e1a9a3f9aa79ea8c7670616,2,sourdough bread sandwiches,Grilled Ham and Cheese Sourdough Sandwiches,http://www.food.com/recipe/grilled-ham-and-cheese-sourdough-sandwiches-170608
query-63,Q0,cooking+recipe1m+4d33cef2d1b097c54656a508d91e1891,1,sourdough bread sandwiches,Stuffed Sourdough Bread,http://www.food.com/recipe/stuffed-sourdough-bread-162290
query-63,Q0,cooking+recipe1m+4f30896d867c68878619363e047181d2,0,sourdough bread sandwiches,Raspberry Grilled Cheese Sandwiches,http://www.food.com/recipe/raspberry-grilled-cheese-sandwiches-82162
query-63,Q0,cooking+recipe1m+50bf5cf9df089161d4c92bd0dd2ed937,2,sourdough bread sandwiches,Sourdough French Toast,http://www.kraftrecipes.com/recipes/sourdough-french-toast-103346.aspx
query-63,Q0,cooking+recipe1m+533f71cf0751631fc0bc805e3821972c,1,sourdough bread sandwiches,Sourdough bread and starter,http://www.food.com/recipe/sourdough-bread-and-starter-78816
query-63,Q0,cooking+recipe1m+55f295a8fbe01baf0846c803bebd0efa,0,sourdough bread sandwiches,Watercress and Radish Tea Sandwiches,http://www.food.com/recipe/watercress-and-radish-tea-sandwiches-223233
query-63,Q0,cooking+recipe1m+5a0e4a57aba91b830b91724db36e696f,2,sourdough bread sandwiches,Sourdough Sandwiches,http://www.food.com/recipe/sourdough-sandwiches-130855
query-63,Q0,cooking+recipe1m+664b1ee3c9a8c776f59d922d0f22249b,2,sourdough bread sandwiches,Sourdough Bread With Olives & Goat Cheese,http://www.landolakes.com/recipe/2378/sourdough-bread-with-olives-goat-cheese
query-63,Q0,cooking+recipe1m+6822ec67351825d336e7c6b922ee04aa,1,sourdough bread sandwiches,Grilled Sourdough Clubs,http://www.food.com/recipe/grilled-sourdough-clubs-165790
query-63,Q0,cooking+recipe1m+6bf2c270ccb3e37a82c4720c68337d30,2,sourdough bread sandwiches,Pinata Apple Sandwiches with White Cheddar,http://www.foodgeeks.com/recipes/21605
query-63,Q0,cooking+recipe1m+6cac71d567f556458428a81bd12d011c,0,sourdough bread sandwiches,Seafood Fricassee,http://cooking.nytimes.com/recipes/7825
query-63,Q0,cooking+recipe1m+73612b98b0877333857539a65d8281db,0,sourdough bread sandwiches,Turkey Cuban Panini,http://www.foodrepublic.com/recipes/turkey-cuban-panini-recipe/
query-63,Q0,cooking+recipe1m+74e3aecd76323c23fddaa7dbfa859420,1,sourdough bread sandwiches,Grilled Cheese Sandwiches with Green Apples & Bacon,http://tastykitchen.com/recipes/main-courses/grilled-cheese-sandwiches-with-green-apples-bacon/
query-63,Q0,cooking+recipe1m+7550cb7298b737827074c4b44b42adc9,2,sourdough bread sandwiches,Classic Turkey and Cheese Sandwich,http://www.kraftrecipes.com/recipes/classic-turkey-cheese-sandwich-63125.aspx
query-63,Q0,cooking+recipe1m+761ece70e95c990236ba3ad168fb5bea,0,sourdough bread sandwiches,Maggie's Baked Clam Dip,http://www.food.com/recipe/maggies-baked-clam-dip-380316
query-63,Q0,cooking+recipe1m+88fe20c126c3ddfb6f30b783c84c9ea7,0,sourdough bread sandwiches,Roast Beef Sandwich With Green Chilies and Cheese,http://www.food.com/recipe/roast-beef-sandwich-with-green-chilies-and-cheese-264823
query-63,Q0,cooking+recipe1m+8ebebac8e6e6b6ad5728a2b1ded2d1c0,1,sourdough bread sandwiches,Sourdough Bread,http://www.food.com/recipe/sourdough-bread-309551
query-63,Q0,cooking+recipe1m+912215f0e5dc42a6f0497614b0273bed,1,sourdough bread sandwiches,Cranberry Turkey Sandwich on Sourdough Non-Dairy,http://www.food.com/recipe/cranberry-turkey-sandwich-on-sourdough-non-dairy-178361
query-63,Q0,cooking+recipe1m+93f3e86def5f13f9f915da87a8ab20d4,0,sourdough bread sandwiches,Cheesy Onion Garlic Bread,http://www.food.com/recipe/cheesy-onion-garlic-bread-332729
query-63,Q0,cooking+recipe1m+96b4ead5beb0fa5fb2a3854e3549292d,1,sourdough bread sandwiches,Sourdough Bread,http://tastykitchen.com/recipes/breads/sourdough-bread-2/
query-63,Q0,cooking+recipe1m+9922ed00df837159e2799b5649e91646,0,sourdough bread sandwiches,Black Kettle Mushroom Barley Soup,http://www.food.com/recipe/black-kettle-mushroom-barley-soup-264301
query-63,Q0,cooking+recipe1m+9cb3ec5fd1770e99305248fb5453d705,2,sourdough bread sandwiches,Meatloaf Sandwiches for 2,http://www.food.com/recipe/meatloaf-sandwiches-for-2-244180
query-63,Q0,cooking+recipe1m+9cc03aa130a4d36932eb0ec4298e41de,1,sourdough bread sandwiches,Sourdough Bread,http://tastykitchen.com/recipes/breads/sourdough-bread-3/
query-63,Q0,cooking+recipe1m+a4575fe6f9646963770b9c4ea7ecadec,2,sourdough bread sandwiches,Sourdough Sandwich Loaf,http://www.vegetariantimes.com/recipe/sourdough-sandwich-loaf/
query-63,Q0,cooking+recipe1m+a60caba585ebb4bddd10aa2609488ba1,2,sourdough bread sandwiches,"Sourdough, Grilled Tomato, Red Onion and Blue Cheese",http://www.foodnetwork.com/recipes/sourdough-grilled-tomato-red-onion-and-blue-cheese-recipe.html
query-63,Q0,cooking+recipe1m+acbf90043a46f13dd0d31782c135a4cf,2,sourdough bread sandwiches,BLT Sandwich with Chipotle Mayo,http://tastykitchen.com/recipes/main-courses/blt-sandwich-with-chipotle-mayo/
query-63,Q0,cooking+recipe1m+adb5fcdb884ea197d839d244dc0e3da2,1,sourdough bread sandwiches,Sourdough Sandwich Buns (Schlotzsky Style),http://www.food.com/recipe/sourdough-sandwich-buns-schlotzsky-style-318969
query-63,Q0,cooking+recipe1m+ade0b8ad40a93dcc84c6674cdd80ee79,1,sourdough bread sandwiches,Sourdough Bread,https://cookpad.com/us/recipes/331086-sourdough-bread
query-63,Q0,cooking+recipe1m+af9be2f06922c7b1a15e854ee4d65d25,0,sourdough bread sandwiches,"Arugula Salad With Garlic Croutons, Gruyere, And Egg Recipe",http://cookeatshare.com/recipes/arugula-salad-with-garlic-croutons-gruyere-and-egg-70054
query-63,Q0,cooking+recipe1m+b11b3308748d7807d5fa361b09553c91,1,sourdough bread sandwiches,Mock Muffaletta Sandwich,http://tastykitchen.com/recipes/main-courses/mock-muffaletta-sandwich/
query-63,Q0,cooking+recipe1m+b87ee105cd219d2a2d3dd56d326f2a4f,0,sourdough bread sandwiches,"Flank Steak Stuffed With Blue Cheese, Spinach, and Bacon",http://www.food.com/recipe/flank-steak-stuffed-with-blue-cheese-spinach-and-bacon-407005
query-63,Q0,cooking+recipe1m+bf1f7c075b69d5594225e8307279758c,0,sourdough bread sandwiches,Sourdough Bread Or Biscuits Recipe,http://cookeatshare.com/recipes/sourdough-bread-or-biscuits-45278
query-63,Q0,cooking+recipe1m+c92bc4d69c663fef93d499c73e061b36,1,sourdough bread sandwiches,Sourdough Bread (Carl's),https://recipeland.com/recipe/v/sourdough-bread-carls-40373
query-63,Q0,cooking+recipe1m+c9d3931c68cc7e5b7d0233bdd63d4c4c,0,sourdough bread sandwiches,"Rich Tuna Salad, Even for the Tuna Haters :)",http://www.food.com/recipe/rich-tuna-salad-even-for-the-tuna-haters-329235
query-63,Q0,cooking+recipe1m+d031f02853dadc74b029288613c08f60,0,sourdough bread sandwiches,Mike's Super Sized French Dip Paninis,https://cookpad.com/us/recipes/349727-mikes-super-sized-french-dip-paninis
query-63,Q0,cooking+recipe1m+d1196a726c86ed6ca88f9bb4cf6260db,0,sourdough bread sandwiches,Zesty Cioppino,http://www.food.com/recipe/zesty-cioppino-73339
query-63,Q0,cooking+recipe1m+d1fe7251fc688ba7fd7e9d8cde1863c9,1,sourdough bread sandwiches,Panini Sandwiches,http://www.food.com/recipe/panini-sandwiches-16432
query-63,Q0,cooking+recipe1m+dbe1edf03d6213194f70e3cbab4d853f,2,sourdough bread sandwiches,"Goat Cheese, Avocado and Smoked Turkey Sandwich on Sourdough Bread",http://www.foodnetwork.com/recipes/goat-cheese-avocado-smoked-turkey-sandwich-sourdough-bread-recipe.html
query-63,Q0,cooking+recipe1m+def03c84cf7e79e9100d13628baa4b06,1,sourdough bread sandwiches,Sourdough French Bread,http://www.food.com/recipe/sourdough-french-bread-287194
query-63,Q0,cooking+recipe1m+e3ef9d1924af7dc13212e23a092c38d2,0,sourdough bread sandwiches,Easy Tomato Vegetable Soup,http://www.food.com/recipe/easy-tomato-vegetable-soup-355897
query-63,Q0,cooking+recipe1m+e6323092a4d4e1a6b5f8542f17c3840a,1,sourdough bread sandwiches,Bread (Sourdough) Starter,https://cookpad.com/us/recipes/144343-bread-sourdough-starter
query-63,Q0,cooking+recipe1m+ee2824ae9802ac53492fb41e6b71d591,2,sourdough bread sandwiches,Sourdough Bread with Marinated Manchego Cheese and Roasted Peppers,http://www.epicurious.com/recipes/food/views/sourdough-bread-with-marinated-manchego-cheese-and-roasted-peppers-107684
query-63,Q0,cooking+recipe1m+ef15e2ac5e557f013b5e2433bbdba8d4,1,sourdough bread sandwiches,Picnic Sandwich,http://www.food.com/recipe/picnic-sandwich-294830
query-63,Q0,cooking+recipe1m+f03ec1570eb60b241a7773371be8a712,1,sourdough bread sandwiches,Sourdough Bread,http://www.food.com/recipe/sourdough-bread-223063
query-63,Q0,cooking+recipe1m+f2b3195330bd12f09c3e0fd8994e49fe,1,sourdough bread sandwiches,Sourdough Bread,http://www.food.com/recipe/sourdough-bread-389185
query-63,Q0,cooking+recipe1m+f4be07bb4c577db971b1736ae908094f,2,sourdough bread sandwiches,Chicken Salad Sandwich,https://cookpad.com/us/recipes/368108-chicken-salad-sandwich
query-63,Q0,cooking+recipe1m+f8a0760add373c5a8d9d0571e905d87c,2,sourdough bread sandwiches,"Apple, Ham, and Cheddar on Sourdough",http://www.food.com/recipe/apple-ham-and-cheddar-on-sourdough-159463
query-63,Q0,cooking+recipe1m+f9c8dbcb4223e2619fdaad92c3b8c42d,1,sourdough bread sandwiches,Sourdough Bread,http://www.food.com/recipe/sourdough-bread-152038
query-63,Q0,cooking+recipe1m+faaa9fa9a20333b85a0458ab5a5610af,1,sourdough bread sandwiches,"Grilled Ham, Caramelized Onion, Apple, and Cheese Sandwiches",https://recipeland.com/recipe/v/grilled-ham-caramelized-onion-a-42032
query-63,Q0,cooking+recipe1m+fb1e4776c6767ec8caf47679491159c2,2,sourdough bread sandwiches,Chipotle Gouda Grilled Cheese,http://tastykitchen.com/recipes/main-courses/chipotle-gouda-grilled-cheese/
query-63,Q0,cooking+recipe1m+fbd276322f2a85bb001244175d20a4e9,0,sourdough bread sandwiches,Cheese Stuffed Bread,http://www.food.com/recipe/cheese-stuffed-bread-43365
query-63,Q0,cooking+recipe1m+fc4ef27c0361b793a312587a9d72d8be,0,sourdough bread sandwiches,The Fish Market Cheezy Garlic Bread,http://www.food.com/recipe/the-fish-market-cheezy-garlic-bread-476763
query-63,Q0,cooking+recipe1m+fda82693b5ff2c70b98df961b957fcf7,2,sourdough bread sandwiches,"Roasted Red Pepper, Pepper Jack, and Pepperoni Sandwiches",http://www.epicurious.com/recipes/food/views/roasted-red-pepper-pepper-jack-and-pepperoni-sandwiches-13001
query-63,Q0,cooking+recipe1m+feaee5125f70ff8da9cea895a4201fad,1,sourdough bread sandwiches,Ham'N Cheese Sandwich,http://www.kraftrecipes.com/recipes/hamn-cheese-sandwich-87760.aspx
query-64,Q0,cooking+recipe1m+044b14b0539a0981fc6c3e0bdf63b060,2,recommendations for a mediterranean potluck,Potluck Mediterranean Salad,http://www.food.com/recipe/potluck-mediterranean-salad-33832
query-64,Q0,cooking+recipe1m+08f0a9bf8cc06cca02dc625866629d39,0,recommendations for a mediterranean potluck,Potluck Potato Salad With Beer,http://www.food.com/recipe/potluck-potato-salad-with-beer-429387
query-64,Q0,cooking+recipe1m+0e04e82cbc1229f439108bca8307e572,1,recommendations for a mediterranean potluck,Broiled Eggplant Tomato Salad With Spicy Sour Cream Dressing Recipe,http://cookeatshare.com/recipes/broiled-eggplant-tomato-salad-with-spicy-sour-cream-dressing-93273
query-64,Q0,cooking+recipe1m+115e86458ba99058f669399855555fcc,0,recommendations for a mediterranean potluck,Pizza on a Bread,http://www.food.com/recipe/pizza-on-a-bread-378110
query-64,Q0,cooking+recipe1m+11b43aa2c39a66c412e384aa289fab1a,2,recommendations for a mediterranean potluck,Mediterranean Mixed Grill,http://cooking.nytimes.com/recipes/4893
query-64,Q0,cooking+recipe1m+153835c955e186177291cb4dfcdb9e71,1,recommendations for a mediterranean potluck,Mediterranean Pizza,http://www.food.com/recipe/mediterranean-pizza-301883
